"location","Month","Tmax","Tmin","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
"ARCEN AWS",11,3.58885261401557,3.64007764182425,"ssp370",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",12,3.20567385984427,3.48896785317019,"ssp370",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",1,2.74850322580645,2.96103058954394,"ssp585",2035,2065,2050,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",2,1.8431552836485,1.99270255839822,"ssp585",2035,2065,2050,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",3,1.92938887652948,1.868429810901,"ssp585",2035,2065,2050,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",4,1.25014783092325,1.5651446051168,"ssp585",2035,2065,2050,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",5,1.58764705228031,1.43519087875417,"ssp585",2035,2065,2050,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",6,3.23343214682981,2.47165517241379,"ssp585",2035,2065,2050,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",7,2.05423281423804,1.8659467185762,"ssp585",2035,2065,2050,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",8,2.98812224694105,2.54300678531702,"ssp585",2035,2065,2050,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",9,2.2809510567297,2.23006585094549,"ssp585",2035,2065,2050,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",10,2.45671979977753,2.3032935483871,"ssp585",2035,2065,2050,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",11,1.92528487208009,2.02217119021135,"ssp585",2035,2065,2050,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",12,1.94651902113459,2.1789872080089,"ssp585",2035,2065,2050,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",1,5.60721935483871,5.82571123470523,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",2,4.41709076751947,4.58098642936596,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",3,3.63221790878754,3.73067497219132,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",4,3.22940589543938,3.3287575083426,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",5,4.01120511679644,3.41879087875417,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",6,5.18143859844271,4.08773904338154,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",7,5.38327797552837,4.87284349276974,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",8,5.83064805339266,5.27879388209121,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",9,5.55614137931035,5.29981423804227,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",10,5.55272302558398,5.41193548387097,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",11,5.03915906562848,5.13135506117909,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",12,4.25050934371524,4.58904849833148,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"ARCEN AWS",1,1.44256129032258,1.39940834260289,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",2,2.53024026696329,2.46606262513904,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",3,2.3437319243604,2.10749110122358,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",4,1.96294549499444,1.50574149054505,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",5,1.4790383759733,1.3582595105673,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",6,2.11342002224694,1.6088382647386,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",7,2.11293159065628,1.67808253615128,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",8,2.08813503893215,1.87208042269188,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",9,1.65235283648498,1.6767,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",10,1.28352914349277,1.27930556173526,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",11,1.95767741935484,1.93190033370412,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",12,1.86052513904338,1.97110322580645,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",1,1.97776774193548,1.78071802002225,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",2,1.53587252502781,1.56736262513904,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",3,1.70431902113459,1.45726529477197,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",4,2.64189710789766,1.84085439377086,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",5,2.29968998887653,1.70049499443826,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",6,1.92360389321468,1.42154794215795,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",7,2.48987997775306,1.80197285873193,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",8,2.2730382647386,1.99659332591769,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",9,1.41618832035595,1.43316451612903,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",10,1.29864527252503,1.26316040044494,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",11,1.41245483870968,1.33627775305895,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",12,1.3601573971079,1.29534516129032,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",1,2.38424838709677,2.31183737486096,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",2,2.12826607341491,2.08569810901001,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",3,2.42237708565072,2.14511690767519,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",4,2.65284549499444,2.25798665183537,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",5,1.95801579532814,1.73630467185762,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",6,1.78101357063404,1.38885116796441,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",7,2.7231573971079,2.11975350389321,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",8,2.27090600667409,2.25034816462736,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",9,2.01082380422692,1.9398,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",10,1.8139936596218,1.85583459399333,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",11,2.14320967741935,2.22691001112347,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",12,2.61258965517241,2.58456451612903,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",1,2.44395483870968,2.32208898776418,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",2,2.01180800889878,1.92453359288098,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",3,2.86140934371524,2.24707174638487,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",4,3.0873616240267,2.27662536151279,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",5,3.11324482758621,2.36538531701891,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",6,3.27393292547275,2.40950600667408,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",7,3.77088642936596,2.79974382647386,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",8,2.74012213570634,2.5524255839822,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",9,2.41681090100111,2.1253935483871,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",10,2.1416936596218,1.77415717463849,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",11,2.5265064516129,2.51257130144605,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",12,2.44530255839822,2.5183064516129,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",1,2.08950967741935,2.04201156840934,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",2,2.07267897664071,1.99370133481646,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",3,2.10020934371524,1.92130077864294,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",4,2.40151001112347,1.96230278086763,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",5,2.02380611790879,1.74715628476084,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",6,2.24613292547275,1.97222858731925,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",7,2.95160901001113,2.44123092324805,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",8,1.98548665183537,1.98261590656285,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",9,1.73790767519466,1.76734193548387,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",10,1.67531301446051,1.57286040044494,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",11,1.95718709677419,2.04672291434928,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",12,2.62895094549499,2.66003870967742,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",1,2.87472258064516,2.7561276974416,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",2,3.61498542825361,3.4420852057842,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",3,3.37460289210234,2.96562013348165,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",4,3.44404226918799,2.91829632925473,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",5,3.93744482758621,3.22482725250278,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",6,3.64770066740823,3.19105761957731,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",7,4.34808965517242,3.87170511679644,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",8,3.33947697441602,3.45855139043381,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",9,2.85436573971079,2.86926774193548,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",10,2.87164204671858,2.93566040044494,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",11,2.96698387096774,3.20639388209121,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",12,3.61819933259177,3.73375806451613,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",1,2.2111,2.14312447163515,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",2,2.02569187986652,2.00376585094549,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",3,2.85898031145718,2.37364271412681,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",4,2.63131001112347,2.09326084538376,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",5,2.32136095661847,1.90741112347052,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",6,2.91207486095662,2.34654794215795,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",7,3.2815703003337,2.57827931034483,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",8,2.31881890989989,2.26687397107898,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",9,2.00902057842046,1.90293870967742,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",10,2.08941301446051,2.00804749721913,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",11,2.60260322580645,2.61354872080089,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",12,3.29110578420467,3.26241612903226,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"ARCEN AWS",1,4.12981612903226,4.08189543937709,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",2,4.71541768631813,4.39806907675195,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",3,4.44877063403782,4.00062658509455,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",4,4.80113259176863,4.20989955506118,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",5,4.51065127919911,3.77767563959955,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",6,5.22241034482759,3.95584149054505,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",7,5.98548642936596,4.91645350389322,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",8,4.81249310344828,4.51873526140156,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",9,4.18728832035595,3.75816774193548,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",10,3.7211936596218,3.53553136818688,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",11,3.94274838709677,4.07515517241379,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",12,4.90507675194661,4.87617419354839,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"ARCEN AWS",1,1.89744004449388,1.89987819799778,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",2,1.09297686318131,0.624430589543938,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",3,2.53237474972191,1.41843092324805,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",4,1.86977719688543,1.06209499443826,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",5,2.4054659621802,0.966526585094549,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",6,1.13460978865406,0.358544938820911,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",7,2.37499187986652,1.59215050055618,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",8,2.49237408231368,1.42624360400445,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",9,1.05596418242492,0.980545383759733,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",10,1.23642269187986,0.970232146829812,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",11,0.484184315906564,0.0367087875417136,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",12,1.1470830923248,0.932407119021135,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",1,1.83865617352614,1.8744362625139,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",2,1.04698654060067,0.852888654060067,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",3,1.91295216907675,1.11055350389322,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",4,1.90582880978866,0.879072413793103,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",5,2.41954660734149,1.25868464961068,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",6,1.59850978865406,0.767015906562847,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",7,2.92431446051168,1.7020085650723,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",8,2.08190956618465,1.27760489432703,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",9,1.50944160177976,0.990226028921024,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",10,1.59848398220245,1.11959666295884,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",11,0.900668186874306,0.448731368186874,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",12,1.76864438264739,1.53347163515017,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",1,2.61764649610679,2.63757497219132,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",2,0.965328476084538,0.618824137931035,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",3,1.97610378197998,1.50909221357063,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",4,1.62254493882091,0.886730478309232,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",5,2.40848854282536,1.34458142380423,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",6,1.44385494994438,1.11370945494994,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",7,2.59104026696329,1.85024082313682,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",8,2.3134063403782,1.2352339265851,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",9,1.26046418242491,0.947555061179088,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",10,0.982329143492768,0.677641824249166,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",11,0.642681090100112,0.380699110122358,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",12,0.282276640711902,0.0914006674082315,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",1,2.62360456062291,2.62868787541713,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",2,1.71331557285873,1.46121123470523,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",3,2.21421023359288,1.66466318131257,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",4,1.93614171301446,0.909959510567297,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",5,2.39805305895439,1.57025884315907,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",6,2.74393236929922,1.62297719688543,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",7,3.88018542825361,2.49041501668521,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",8,3.47613859844271,2.126740378198,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",9,1.74566095661846,1.50841312569522,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",10,1.63939043381535,1.31396763070078,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",11,1.24066818687431,1.01051201334816,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",12,2.16271857619577,1.85461679644049,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",1,1.90600133481646,1.93887174638487,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",2,2.07160266963292,1.79314994438265,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",3,2.02181668520578,1.60725350389321,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",4,1.70116106785317,1.23865305895439,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",5,2.79009822024472,1.65292658509455,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",6,1.85399043381535,1.05664816462736,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",7,2.86526929922136,1.8294956618465,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",8,2.68182569521691,1.71339199110123,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",9,1.90688353726362,1.64310022246941,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",10,2.16886462736374,2.01811601779755,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",11,0.97621657397108,0.9130829810901,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",12,1.515370189099,1.29092647385984,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",1,3.39408197997775,3.4571362625139,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",2,2.70728976640712,2.53910800889878,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",3,3.01901668520578,2.49199543937709,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",4,2.97925461624027,2.38840144605117,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",5,3.90188209121246,2.4822362625139,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",6,3.05573882091213,2.10271268075639,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",7,4.67061123470523,3.37508921023359,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",8,4.75764827586207,3.41456618464961,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",9,2.50772869855395,2.44264215795328,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",10,2.68241946607341,2.30052569521691,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",11,2.09914560622914,1.93942814238042,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",12,2.13302180200222,1.91699098998888,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",1,2.77900456062291,2.93158464961068,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",2,1.45841234705228,1.01213058954394,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",3,2.1421489432703,1.58348253615128,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",4,2.00086429365962,1.52974338153504,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",5,2.55854338153504,1.47802658509455,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",6,1.87027107897664,1.26142235817575,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",7,2.9105467185762,2.06621179087875,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",8,2.88673214682981,1.91750166852058,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",9,1.68720289210233,1.42068409343715,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",10,1.74785817575083,1.69024182424917,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",11,0.675723025583983,0.566499110122359,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",12,1.40872180200222,1.24368453837597,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"ARCEN AWS",1,4.31964972191324,4.28684916573971,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",2,3.41538976640712,3.13224349276974,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",3,3.86990055617353,3.17725995550612,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",4,3.57482235817575,2.77095305895439,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",5,3.90464983314794,2.86627819799778,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",6,4.31917107897664,2.90692880978865,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",7,6.27001446051168,4.61183759733037,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",8,5.96429988876529,4.18133392658509,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",9,3.98011579532814,3.31505183537264,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",10,3.31777753058954,3.27024182424917,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",11,2.81172302558398,2.68990233592881,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",12,3.069170189099,2.95776518353726,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"ARCEN AWS",1,1.13085784204672,1.26824849833148,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"ARCEN AWS",2,1.00129388209121,1.19946751946607,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"ARCEN AWS",3,1.00742391546162,1.07822436040044,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"ARCEN AWS",4,0.772268743047832,0.621387096774193,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"ARCEN AWS",5,0.601503225806452,0.669155172413793,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"ARCEN AWS",6,0.673423804226921,0.562158843159066,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"ARCEN AWS",7,1.54927163515017,1.08495939933259,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"ARCEN AWS",8,2.26786484983315,1.39880767519466,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"ARCEN AWS",9,0.637052725250282,0.906963292547275,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"ARCEN AWS",10,0.72182146829811,0.36655661846496,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"ARCEN AWS",11,1.54720834260289,1.66003882091213,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"ARCEN AWS",12,1.01290578420467,1.20368164627364,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"ARCEN AWS",1,1.61936106785317,2.01630978865406,"ssp126",2070,2100,2085,2000,"relative","MPI-ESM1-2-LR"
"ARCEN AWS",2,0.536274527252503,0.694009454949944,"ssp126",2070,2100,2085,2000,"relative","MPI-ESM1-2-LR"
